Symbol,Alias,SrcDbId,SrcName
ATP2B4,PMCA4b,493,NCBI Gene
ATP2B4,PMCA4,493,NCBI Gene
ATP2B4,MXRA1,493,NCBI Gene
ATP2B4,ATP2B2,493,NCBI Gene
ATP2B4,ATPase plasma membrane Ca2+ transporting 4,493,NCBI Gene
ATP2B4,"ATPase, Ca++ transporting, plasma membrane 4",817,HGNC
ATP2B4,matrix-remodelling associated 1,817,HGNC
ATP2B4,plasma membrane calcium-transporting ATPase 4,817,HGNC
ATP2B4,PMCA4,817,HGNC
ATP2B4,ATPase plasma membrane Ca2+ transporting 4,817,HGNC
ATP2C1,SPCA1,ENSG00000017260,Ensembl
ATP2C1,PMR1,ENSG00000017260,Ensembl
ATP2C1,KIAA1347,ENSG00000017260,Ensembl
ATP2C1,BCPM,ENSG00000017260,Ensembl
ATP2C1,ATP2C1A,ENSG00000017260,Ensembl
ATP2C1,ATPase secretory pathway Ca2+ transporting 1,ENSG00000017260,Ensembl
ATP2C1,secretory pathway Ca2+/Mn2+ ATPase 1,27032,NCBI Gene
ATP2C1,secretory pathway Ca(2+)-transporting ATPase type 1,27032,NCBI Gene
ATP2C1,HUSSY-28,27032,NCBI Gene
ATP2C1,Ca(2+)/Mn(2+)-ATPase 2C1,27032,NCBI Gene
ATP2C1,"ATPase, Ca++ transporting, type 2C, member 1",27032,NCBI Gene
ATP2C1,"ATPase, Ca(2+)-sequestering",27032,NCBI Gene
ATP2C1,ATPase 2C1,27032,NCBI Gene
ATP2C1,ATP-dependent Ca(2+) pump PMR1,27032,NCBI Gene
ATP2C1,calcium-transporting ATPase type 2C member 1,27032,NCBI Gene
ATP2C1,hSPCA1,27032,NCBI Gene
ATP2C1,SPCA1,27032,NCBI Gene
ATP2C1,PMR1,27032,NCBI Gene
ATP2C1,HHD,27032,NCBI Gene
ATP2C1,BCPM,27032,NCBI Gene
ATP2C1,ATP2C1A,27032,NCBI Gene
ATP2C1,ATPase secretory pathway Ca2+ transporting 1,27032,NCBI Gene
ATP2C1,"ATPase, Ca++ transporting, type 2C, member 1",13211,HGNC
ATP2C1,benign chronic pemphigus (Hailey-Hailey disease),13211,HGNC
ATP2C1,calcium-transporting ATPase type 2C member 1,13211,HGNC
ATP2C1,secretory pathway Ca2+/Mn2+ ATPase 1,13211,HGNC
ATP2C1,SPCA1,13211,HGNC
ATP2C1,PMR1,13211,HGNC
ATP2C1,ATP2C1A,13211,HGNC
ATP2C1,KIAA1347,13211,HGNC
ATP2C1,ATPase secretory pathway Ca2+ transporting 1,13211,HGNC
ATP2C2,SPCA2,ENSG00000064270,Ensembl
ATP2C2,KIAA0703,ENSG00000064270,Ensembl
ATP2C2,ATPase secretory pathway Ca2+ transporting 2,ENSG00000064270,Ensembl
ATP2C2,secretory pathway calcium ATPase 2,9914,NCBI Gene
ATP2C2,secretory pathway Ca(2+)-transporting ATPase type 2,9914,NCBI Gene
ATP2C2,secretory pathway Ca(2+)-ATPase 2,9914,NCBI Gene
ATP2C2,Ca(2+)/Mn(2+)-ATPase 2C2,9914,NCBI Gene
ATP2C2,"ATPase, Ca++ transporting, type 2C, member 2",9914,NCBI Gene
ATP2C2,ATPase 2C2,9914,NCBI Gene
ATP2C2,calcium-transporting ATPase type 2C member 2,9914,NCBI Gene
ATP2C2,SPCA2,9914,NCBI Gene
ATP2C2,ATPase secretory pathway Ca2+ transporting 2,9914,NCBI Gene
ATP2C2,"ATPase, Ca++ transporting, type 2C, member 2",29103,HGNC
ATP2C2,secretory pathway calcium ATPase 2,29103,HGNC
ATP2C2,SPCA2,29103,HGNC
ATP2C2,KIAA0703,29103,HGNC
ATP2C2,ATPase secretory pathway Ca2+ transporting 2,29103,HGNC
ATP5F1A,ORM,ENSG00000152234,Ensembl
ATP5F1A,OMR,ENSG00000152234,Ensembl
ATP5F1A,hATP1,ENSG00000152234,Ensembl
ATP5F1A,ATPM,ENSG00000152234,Ensembl
ATP5F1A,ATP5AL2,ENSG00000152234,Ensembl
ATP5F1A,ATP5A1,ENSG00000152234,Ensembl
ATP5F1A,ATP5A,ENSG00000152234,Ensembl
ATP5F1A,ATP synthase F1 subunit alpha,ENSG00000152234,Ensembl
ATP5F1A,"mitochondrial ATP synthetase, oligomycin-resistant",498,NCBI Gene
ATP5F1A,epididymis secretory sperm binding protein Li 123m,498,NCBI Gene
ATP5F1A,ATP sythase (F1-ATPase) alpha subunit,498,NCBI Gene
ATP5F1A,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",498,NCBI Gene
ATP5F1A,"ATP synthase alpha chain, mitochondrial",498,NCBI Gene
ATP5F1A,"ATP synthase subunit alpha, mitochondrial",498,NCBI Gene
ATP5F1A,hATP1,498,NCBI Gene
ATP5F1A,ORM,498,NCBI Gene
ATP5F1A,OMR,498,NCBI Gene
ATP5F1A,MOM2,498,NCBI Gene
ATP5F1A,MC5DN4B,498,NCBI Gene
ATP5F1A,MC5DN4A,498,NCBI Gene
ATP5F1A,MC5DN4,498,NCBI Gene
ATP5F1A,HEL-S-123m,498,NCBI Gene
ATP5F1A,COXPD22,498,NCBI Gene
ATP5F1A,ATPM,498,NCBI Gene
ATP5F1A,ATP5AL2,498,NCBI Gene
ATP5F1A,ATP5A1,498,NCBI Gene
ATP5F1A,ATP5A,498,NCBI Gene
ATP5F1A,ATP synthase F1 subunit alpha,498,NCBI Gene
ATP5F1A,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle",823,HGNC
ATP5F1A,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 1, cardiac muscle",823,HGNC
ATP5F1A,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit, isoform 2, non-cardiac muscle-like 2",823,HGNC
ATP5F1A,ORM,823,HGNC
ATP5F1A,OMR,823,HGNC
ATP5F1A,hATP1,823,HGNC
ATP5F1A,ATP5A,823,HGNC
ATP5F1A,ATP synthase F1 subunit alpha,823,HGNC
ATP5F1B,ATPSB,ENSG00000110955,Ensembl
ATP5F1B,ATP5B,ENSG00000110955,Ensembl
ATP5F1B,ATP synthase F1 subunit beta,ENSG00000110955,Ensembl
ATP5F1B,"mitochondrial ATP synthetase, beta subunit",506,NCBI Gene
ATP5F1B,mitochondrial ATP synthase beta subunit,506,NCBI Gene
ATP5F1B,epididymis secretory protein Li 271,506,NCBI Gene
ATP5F1B,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide",506,NCBI Gene
ATP5F1B,"ATP synthase subunit beta, mitochondrial",506,NCBI Gene
ATP5F1B,HUMOP2,506,NCBI Gene
ATP5F1B,HEL-S-271,506,NCBI Gene
ATP5F1B,ATPSB,506,NCBI Gene
ATP5F1B,ATPMB,506,NCBI Gene
ATP5F1B,ATP5B,506,NCBI Gene
ATP5F1B,ATP synthase F1 subunit beta,506,NCBI Gene
ATP5F1B,"ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide",830,HGNC
ATP5F1B,ATP synthase F1 subunit beta,830,HGNC
ATP5F1E,ATP synthase F1 subunit epsilon,838,HGNC
ATP5F1E,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit",838,HGNC
ATP5F1E,ATP synthase F1 subunit epsilon,514,NCBI Gene
ATP5F1E,ATP5E,514,NCBI Gene
ATP5F1E,ATPE,514,NCBI Gene
ATP5F1E,MC5DN3,514,NCBI Gene
ATP5F1E,"ATP synthase subunit epsilon, mitochondrial",514,NCBI Gene
ATP5F1E,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit",514,NCBI Gene
ATP5F1E,F(0)F(1)-ATPase,514,NCBI Gene
ATP5F1E,H(+)-transporting two-sector ATPase,514,NCBI Gene
ATP5F1E,mitochondrial ATP synthase epsilon chain,514,NCBI Gene
ATP5F1E,mitochondrial ATPase,514,NCBI Gene
ATP5F1E,ATP synthase F1 subunit epsilon,ENSG00000124172,Ensembl
ATP5F1E,ATP5E,ENSG00000124172,Ensembl
ATP5MC3,ATP5G3,ENSG00000154518,Ensembl
ATP5MC3,ATP synthase membrane subunit c locus 3,ENSG00000154518,Ensembl
ATP5MC3,dicyclohexylcarbodiimide (DCCD)-reactive proteolipid subunit,518,NCBI Gene
ATP5MC3,ATPase subunit C,518,NCBI Gene
ATP5MC3,ATPase protein 9,518,NCBI Gene
ATP5MC3,"ATP synthase, mitochondrial, C subunit-3",518,NCBI Gene
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)",518,NCBI Gene
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)",518,NCBI Gene
ATP5MC3,ATP synthase subunit 9,518,NCBI Gene
ATP5MC3,ATP synthase proton-transporting mitochondrial F(0) complex subunit C3,518,NCBI Gene
ATP5MC3,ATP synthase proteolipid P3,518,NCBI Gene
ATP5MC3,"ATP synthase lipid-binding protein, mitochondrial",518,NCBI Gene
ATP5MC3,"ATP synthase F(0) complex subunit C3, mitochondrial",518,NCBI Gene
ATP5MC3,P3,518,NCBI Gene
ATP5MC3,DYTSPG,518,NCBI Gene
ATP5MC3,ATP5G3,518,NCBI Gene
ATP5MC3,ATP synthase membrane subunit c locus 3,518,NCBI Gene
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C3 (subunit 9)",843,HGNC
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C3 (subunit 9)",843,HGNC
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)",843,HGNC
ATP5MC3,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit c (subunit 9) isoform 3",843,HGNC
ATP5MC3,dicyclohexylcarbodiimide (DCCD)-reactive proteolipid subunit,843,HGNC
ATP5MC3,ATP synthase subunit 9,843,HGNC
ATP5MC3,ATP synthase membrane subunit c locus 3,843,HGNC
ATP5PO,OSCP,ENSG00000241837,Ensembl
ATP5PO,ATPO,ENSG00000241837,Ensembl
ATP5PO,ATP5O,ENSG00000241837,Ensembl
ATP5PO,ATP synthase peripheral stalk subunit OSCP,ENSG00000241837,Ensembl
ATP5PO,oligomycin sensitivity conferring protein,539,NCBI Gene
ATP5PO,oligomycin sensitivity conferral protein oscp-like protein,539,NCBI Gene
ATP5PO,human ATP synthase OSCP subunit,539,NCBI Gene
ATP5PO,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",539,NCBI Gene
ATP5PO,"ATP synthase subunit O, mitochondrial",539,NCBI Gene
ATP5PO,OSCP,539,NCBI Gene
ATP5PO,MC5DN7,539,NCBI Gene
ATP5PO,HMC08D05,539,NCBI Gene
ATP5PO,ATPO,539,NCBI Gene
ATP5PO,ATP5O,539,NCBI Gene
ATP5PO,ATP synthase peripheral stalk subunit OSCP,539,NCBI Gene
ATP5PO,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",850,HGNC
ATP5PO,oligomycin sensitivity conferring protein,850,HGNC
ATP5PO,ATPO,850,HGNC
ATP5PO,OSCP,850,HGNC
ATP5PO,ATP synthase peripheral stalk subunit OSCP,850,HGNC
ATP6AP1,XAP3,ENSG00000071553,Ensembl
ATP6AP1,XAP-3,ENSG00000071553,Ensembl
ATP6AP1,VATPS1,ENSG00000071553,Ensembl
ATP6AP1,ORF,ENSG00000071553,Ensembl
ATP6AP1,CF2,ENSG00000071553,Ensembl
ATP6AP1,ATP6S1,ENSG00000071553,Ensembl
ATP6AP1,ATP6IP1,ENSG00000071553,Ensembl
ATP6AP1,Ac45,ENSG00000071553,Ensembl
ATP6AP1,16A,ENSG00000071553,Ensembl
ATP6AP1,ATPase H+ transporting accessory protein 1,ENSG00000071553,Ensembl
ATP6AP1,vacuolar proton pump subunit S1,537,NCBI Gene
ATP6AP1,vacuolar ATPase subunit S1,537,NCBI Gene
ATP6AP1,protein XAP-3,537,NCBI Gene
ATP6AP1,epididymis secretory sperm binding protein,537,NCBI Gene
ATP6AP1,X-associated protein 3,537,NCBI Gene
ATP6AP1,V-ATPase subunit S1,537,NCBI Gene
ATP6AP1,V-ATPase S1 accessory protein,537,NCBI Gene
ATP6AP1,V-ATPase Ac45 subunit,537,NCBI Gene
ATP6AP1,H-ATPase subunit,537,NCBI Gene
ATP6AP1,"ATPase, H+ transporting, lysosomal interacting protein 1",537,NCBI Gene
ATP6AP1,"ATPase, H+ transporting, lysosomal accessory protein 1",537,NCBI Gene
ATP6AP1,"ATPase, H+ transporting, lysosomal (vacuolar proton pump), subunit 1",537,NCBI Gene
ATP6AP1,V-type proton ATPase subunit S1,537,NCBI Gene
ATP6AP1,XAP3,537,NCBI Gene
ATP6AP1,XAP-3,537,NCBI Gene
ATP6AP1,VATPS1,537,NCBI Gene
ATP6AP1,CF2,537,NCBI Gene
ATP6AP1,Ac45,537,NCBI Gene
ATP6AP1,ATP6S1,537,NCBI Gene
ATP6AP1,ATP6IP1,537,NCBI Gene
ATP6AP1,16A,537,NCBI Gene
ATP6AP1,ATPase H+ transporting accessory protein 1,537,NCBI Gene
ATP6AP1,"ATPase, H+ transporting, lysosomal accessory protein 1",868,HGNC
ATP6AP1,"ATPase, H+ transporting, lysosomal (vacuolar proton pump), subunit 1",868,HGNC
ATP6AP1,X-associated protein 3,868,HGNC
ATP6AP1,vacuolar ATPase subunit S1,868,HGNC
ATP6AP1,CF2,868,HGNC
ATP6AP1,XAP3,868,HGNC
ATP6AP1,Ac45,868,HGNC
ATP6AP1,16A,868,HGNC
ATP6AP1,VATPS1,868,HGNC
ATP6AP1,XAP-3,868,HGNC
ATP6AP1,ORF,868,HGNC
ATP6AP1,ATPase H+ transporting accessory protein 1,868,HGNC
ATP6AP2,RENR,10159,NCBI Gene
ATP6AP2,XMRE,10159,NCBI Gene
ATP6AP2,XPDS,10159,NCBI Gene
ATP6AP2,renin receptor,10159,NCBI Gene
ATP6AP2,ATPase H(+)-transporting lysosomal-interacting protein 2,10159,NCBI Gene
ATP6AP2,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) membrane sector associated protein M8-9",10159,NCBI Gene
ATP6AP2,"ATPase, H+ transporting, lysosomal accessory protein 2",10159,NCBI Gene
ATP6AP2,"ATPase, H+ transporting, lysosomal interacting protein 2",10159,NCBI Gene
ATP6AP2,ER-localized type I transmembrane adapter,10159,NCBI Gene
ATP6AP2,ER-localized type I transmembrane adaptor,10159,NCBI Gene
ATP6AP2,N14F,10159,NCBI Gene
ATP6AP2,V-ATPase M8.9 subunit,10159,NCBI Gene
ATP6AP2,embryonic liver differentiation factor 10,10159,NCBI Gene
ATP6AP2,prorenin receptor,10159,NCBI Gene
ATP6AP2,renin/prorenin receptor,10159,NCBI Gene
ATP6AP2,vacuolar ATP synthase membrane sector-associated protein M8-9,10159,NCBI Gene
ATP6AP2,vacuolar proton ATP synthase membrane sector associated protein M8-9,10159,NCBI Gene
ATP6AP2,ATPase H+ transporting accessory protein 2,ENSG00000182220,Ensembl
ATP6AP2,APT6M8-9,ENSG00000182220,Ensembl
ATP6AP2,ATP6IP2,ENSG00000182220,Ensembl
ATP6AP2,ATP6M8-9,ENSG00000182220,Ensembl
ATP6AP2,M8-9,ENSG00000182220,Ensembl
ATP6AP2,PRR,ENSG00000182220,Ensembl
ATP6AP2,RENR,ENSG00000182220,Ensembl
ATP6AP2,ATPase H+ transporting accessory protein 2,18305,HGNC
ATP6AP2,PRR,18305,HGNC
ATP6AP2,M8-9,18305,HGNC
ATP6AP2,RENR,18305,HGNC
ATP6AP2,(P)RR,18305,HGNC
ATP6AP2,APT6M8-9,18305,HGNC
ATP6AP2,ATP6M8-9,18305,HGNC
ATP6AP2,prorenin receptor,18305,HGNC
ATP6AP2,renin receptor,18305,HGNC
ATP6AP2,V-ATPase M8.9 subunit,18305,HGNC
ATP6AP2,"ATPase, H+ transporting, lysosomal interacting protein 2",18305,HGNC
ATP6AP2,"ATPase, H+ transporting, lysosomal accessory protein 2",18305,HGNC
ATP6AP2,ATPase H+ transporting accessory protein 2,10159,NCBI Gene
ATP6AP2,(P)RR,10159,NCBI Gene
ATP6AP2,APT6M8-9,10159,NCBI Gene
ATP6AP2,ATP6IP2,10159,NCBI Gene
ATP6AP2,ATP6M8-9,10159,NCBI Gene
ATP6AP2,CDG2R,10159,NCBI Gene
ATP6AP2,ELDF10,10159,NCBI Gene
ATP6AP2,HT028,10159,NCBI Gene
ATP6AP2,M8-9,10159,NCBI Gene
ATP6AP2,MRXE,10159,NCBI Gene
ATP6AP2,MRXSH,10159,NCBI Gene
ATP6AP2,MSTP009,10159,NCBI Gene
ATP6AP2,PRR,10159,NCBI Gene
ATP6V0A1,VPP1,ENSG00000033627,Ensembl
ATP6V0A1,Vph1,ENSG00000033627,Ensembl
ATP6V0A1,Stv1,ENSG00000033627,Ensembl
ATP6V0A1,ATP6N1A,ENSG00000033627,Ensembl
ATP6V0A1,ATP6N1,ENSG00000033627,Ensembl
ATP6V0A1,a1,ENSG00000033627,Ensembl
ATP6V0A1,ATPase H+ transporting V0 subunit a1,ENSG00000033627,Ensembl
ATP6V0A1,vacuolar-type H(+)-ATPase 115 kDa subunit,535,NCBI Gene
ATP6V0A1,vacuolar proton translocating ATPase 116 kDa subunit A,535,NCBI Gene
ATP6V0A1,vacuolar proton pump subunit 1,535,NCBI Gene
ATP6V0A1,vacuolar adenosine triphosphatase subunit Ac116,535,NCBI Gene
ATP6V0A1,clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit,535,NCBI Gene
ATP6V0A1,V-type proton ATPase 116 kDa subunit a1,535,NCBI Gene
ATP6V0A1,V-type proton ATPase 116 kDa subunit a,535,NCBI Gene
ATP6V0A1,V-ATPase subunit a1,535,NCBI Gene
ATP6V0A1,V-ATPase 116 kDa subunit a1,535,NCBI Gene
ATP6V0A1,V-ATPase 116 kDa subunit a 1,535,NCBI Gene
ATP6V0A1,"H(+)-transporting two-sector ATPase, 116 kDa accessory protein A1",535,NCBI Gene
ATP6V0A1,"ATPase, H+ transporting, lysosomal non-catalytic accessory protein 1 (110/116kD)",535,NCBI Gene
ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit A1",535,NCBI Gene
ATP6V0A1,V-type proton ATPase 116 kDa subunit a 1,535,NCBI Gene
ATP6V0A1,a1,535,NCBI Gene
ATP6V0A1,Vph1,535,NCBI Gene
ATP6V0A1,VPP1,535,NCBI Gene
ATP6V0A1,Stv1,535,NCBI Gene
ATP6V0A1,NEDEBA,535,NCBI Gene
ATP6V0A1,DEE104,535,NCBI Gene
ATP6V0A1,ATP6N1A,535,NCBI Gene
ATP6V0A1,ATP6N1,535,NCBI Gene
ATP6V0A1,ATPase H+ transporting V0 subunit a1,535,NCBI Gene
ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit A1",865,HGNC
ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a isoform 1",865,HGNC
ATP6V0A1,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) non-catalytic accessory protein 1A (110/116kD)",865,HGNC
ATP6V0A1,V-ATPase subunit a1,865,HGNC
ATP6V0A1,vacuolar proton pump subunit 1,865,HGNC
ATP6V0A1,Stv1,865,HGNC
ATP6V0A1,Vph1,865,HGNC
ATP6V0A1,a1,865,HGNC
ATP6V0A1,ATPase H+ transporting V0 subunit a1,865,HGNC
ATP6V0A2,TJ6s,23545,NCBI Gene
ATP6V0A2,Vph1,23545,NCBI Gene
ATP6V0A2,WSS,23545,NCBI Gene
ATP6V0A2,a2V,23545,NCBI Gene
ATP6V0A2,V-type proton ATPase 116 kDa subunit a 2,23545,NCBI Gene
ATP6V0A2,A2V-ATPase,23545,NCBI Gene
ATP6V0A2,"ATPase, H+ transporting, lysosomal V0 subunit A2",23545,NCBI Gene
ATP6V0A2,V-ATPase 116 kDa subunit a 2,23545,NCBI Gene
ATP6V0A2,V-ATPase 116 kDa subunit a2,23545,NCBI Gene
ATP6V0A2,V-ATPase subunit a2,23545,NCBI Gene
ATP6V0A2,V-type proton ATPase 116 kDa subunit a2,23545,NCBI Gene
ATP6V0A2,lysosomal H(+)-transporting ATPase V0 subunit a 2,23545,NCBI Gene
ATP6V0A2,lysosomal H(+)-transporting ATPase V0 subunit a2,23545,NCBI Gene
ATP6V0A2,regeneration and tolerance factor,23545,NCBI Gene
ATP6V0A2,v-type proton ATPase 116 kDa subunit a,23545,NCBI Gene
ATP6V0A2,vacuolar proton translocating ATPase 116 kDa subunit a,23545,NCBI Gene
ATP6V0A2,ATPase H+ transporting V0 subunit a2,ENSG00000185344,Ensembl
ATP6V0A2,a2,ENSG00000185344,Ensembl
ATP6V0A2,a2V,ENSG00000185344,Ensembl
ATP6V0A2,ATP6a2,ENSG00000185344,Ensembl
ATP6V0A2,ATP6N1D,ENSG00000185344,Ensembl
ATP6V0A2,J6B7,ENSG00000185344,Ensembl
ATP6V0A2,RTF,ENSG00000185344,Ensembl
ATP6V0A2,Stv1,ENSG00000185344,Ensembl
ATP6V0A2,TJ6,ENSG00000185344,Ensembl
ATP6V0A2,TJ6M,ENSG00000185344,Ensembl
ATP6V0A2,TJ6s,ENSG00000185344,Ensembl
ATP6V0A2,Vph1,ENSG00000185344,Ensembl
ATP6V0A2,ATPase H+ transporting V0 subunit a2,18481,HGNC
ATP6V0A2,TJ6,18481,HGNC
ATP6V0A2,a2,18481,HGNC
ATP6V0A2,TJ6s,18481,HGNC
ATP6V0A2,TJ6M,18481,HGNC
ATP6V0A2,ATP6a2,18481,HGNC
ATP6V0A2,J6B7,18481,HGNC
ATP6V0A2,ATP6N1D,18481,HGNC
ATP6V0A2,Vph1,18481,HGNC
ATP6V0A2,Stv1,18481,HGNC
ATP6V0A2,a2V,18481,HGNC
ATP6V0A2,RTF,18481,HGNC
ATP6V0A2,infantile malignant osteopetrosis,18481,HGNC
ATP6V0A2,V-ATPase subunit a2,18481,HGNC
ATP6V0A2,V-type proton ATPase 116 kDa subunit a2,18481,HGNC
ATP6V0A2,regeneration and tolerance factor,18481,HGNC
ATP6V0A2,"ATPase, H+ transporting, lysosomal V0 subunit a isoform 2",18481,HGNC
ATP6V0A2,"ATPase, H+ transporting, lysosomal V0 subunit A2",18481,HGNC
ATP6V0A2,ATPase H+ transporting V0 subunit a2,23545,NCBI Gene
ATP6V0A2,a2,23545,NCBI Gene
ATP6V0A2,ARCL,23545,NCBI Gene
ATP6V0A2,ARCL2A,23545,NCBI Gene
ATP6V0A2,ATP6a2,23545,NCBI Gene
ATP6V0A2,ATP6N1D,23545,NCBI Gene
ATP6V0A2,J6B7,23545,NCBI Gene
ATP6V0A2,RTF,23545,NCBI Gene
ATP6V0A2,Stv1,23545,NCBI Gene
ATP6V0A2,TJ6,23545,NCBI Gene
ATP6V0A2,TJ6M,23545,NCBI Gene
ATP6V0A4,VPP2,ENSG00000105929,Ensembl
ATP6V0A4,Vph1,ENSG00000105929,Ensembl
ATP6V0A4,Stv1,ENSG00000105929,Ensembl
ATP6V0A4,RTADR,ENSG00000105929,Ensembl
ATP6V0A4,RTA1C,ENSG00000105929,Ensembl
ATP6V0A4,RDRTA2,ENSG00000105929,Ensembl
ATP6V0A4,ATP6N2,ENSG00000105929,Ensembl
ATP6V0A4,ATP6N1B,ENSG00000105929,Ensembl
ATP6V0A4,a4,ENSG00000105929,Ensembl
ATP6V0A4,ATPase H+ transporting V0 subunit a4,ENSG00000105929,Ensembl
ATP6V0A4,"vacuolar proton pump, subunit 2",50617,NCBI Gene
ATP6V0A4,vacuolar proton pump 116 kDa accessory subunit,50617,NCBI Gene
ATP6V0A4,V-type proton ATPase 116 kDa subunit a,50617,NCBI Gene
ATP6V0A4,V-ATPase subunit a4,50617,NCBI Gene
ATP6V0A4,V-ATPase 116 kDa isoform a 4,50617,NCBI Gene
ATP6V0A4,V-ATPase 116 kDa,50617,NCBI Gene
ATP6V0A4,"H(+)-transporting two-sector ATPase, noncatalytic accessory protein 1B",50617,NCBI Gene
ATP6V0A4,"ATPase, H+ transporting, lysosomal V0 subunit A4",50617,NCBI Gene
ATP6V0A4,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) non-catalytic accessory protein 2 (38kD)",50617,NCBI Gene
ATP6V0A4,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) non-catalytic accessory protein 1B",50617,NCBI Gene
ATP6V0A4,V-type proton ATPase 116 kDa subunit a 4,50617,NCBI Gene
ATP6V0A4,VPP2,50617,NCBI Gene
ATP6V0A4,Vph1,50617,NCBI Gene
ATP6V0A4,Stv1,50617,NCBI Gene
ATP6V0A4,RTADR,50617,NCBI Gene
ATP6V0A4,RTA1C,50617,NCBI Gene
ATP6V0A4,RDRTA2,50617,NCBI Gene
ATP6V0A4,DRTA3,50617,NCBI Gene
ATP6V0A4,ATP6N2,50617,NCBI Gene
ATP6V0A4,ATP6N1B,50617,NCBI Gene
ATP6V0A4,a4,50617,NCBI Gene
ATP6V0A4,ATPase H+ transporting V0 subunit a4,50617,NCBI Gene
ATP6V0A4,"ATPase, H+ transporting, lysosomal V0 subunit A4",866,HGNC
ATP6V0A4,"ATPase, H+ transporting, lysosomal V0 subunit a isoform 4",866,HGNC
ATP6V0A4,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) non-catalytic accessory protein 1B",866,HGNC
ATP6V0A4,vacuolar proton pump subunit 2,866,HGNC
ATP6V0A4,V-ATPase subunit a4,866,HGNC
ATP6V0A4,Stv1,866,HGNC
ATP6V0A4,Vph1,866,HGNC
ATP6V0A4,a4,866,HGNC
ATP6V0A4,RTADR,866,HGNC
ATP6V0A4,VPP2,866,HGNC
ATP6V0A4,RDRTA2,866,HGNC
ATP6V0A4,ATPase H+ transporting V0 subunit a4,866,HGNC
ATP6V0C,Vma3,ENSG00000185883,Ensembl
ATP6V0C,VATL,ENSG00000185883,Ensembl
ATP6V0C,ATPL,ENSG00000185883,Ensembl
ATP6V0C,ATP6L,ENSG00000185883,Ensembl
ATP6V0C,ATP6C,ENSG00000185883,Ensembl
ATP6V0C,ATPase H+ transporting V0 subunit c,ENSG00000185883,Ensembl
ATP6V0C,vacuolar proton pump 16 kDa proteolipid subunit c,527,NCBI Gene
ATP6V0C,vacuolar proton pump 16 kDa proteolipid subunit,527,NCBI Gene
ATP6V0C,vacuolar H+ ATPase proton channel subunit,527,NCBI Gene
ATP6V0C,vacuolar ATP synthase 16 kDa proteolipid subunit,527,NCBI Gene
ATP6V0C,V-type proton ATPase 16 kDa proteolipid subunit,527,NCBI Gene
ATP6V0C,V-ATPase 16 kDa proteolipid subunit c,527,NCBI Gene
ATP6V0C,V-ATPase 16 kDa proteolipid subunit,527,NCBI Gene
ATP6V0C,"H(+)-transporting two-sector ATPase, 16 kDa subunit",527,NCBI Gene
ATP6V0C,"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c",527,NCBI Gene
ATP6V0C,V-type proton ATPase 16 kDa proteolipid subunit c,527,NCBI Gene
ATP6V0C,Vma3,527,NCBI Gene
ATP6V0C,VPPC,527,NCBI Gene
ATP6V0C,VATL,527,NCBI Gene
ATP6V0C,EPEO3,527,NCBI Gene
ATP6V0C,ATPL,527,NCBI Gene
ATP6V0C,ATP6L,527,NCBI Gene
ATP6V0C,ATP6C,527,NCBI Gene
ATP6V0C,ATPase H+ transporting V0 subunit c,527,NCBI Gene
ATP6V0C,"ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c",855,HGNC
ATP6V0C,"ATPase, H+ transporting, lysosomal (vacuolar proton pump) 16kD",855,HGNC
ATP6V0C,V-ATPase subunit c,855,HGNC
ATP6V0C,Vma3,855,HGNC
ATP6V0C,VATL,855,HGNC
ATP6V0C,ATPase H+ transporting V0 subunit c,855,HGNC
ATP6V1A,VPP2,ENSG00000114573,Ensembl
